data_type,id,name,address,lat,lng,cctv_purpose,cctv_count,cctv_pixel,install_ym,lamp_id,police_type,crime_year,crime_kill,crime_rob,crime_theft,crime_violence,lamp_type,dong_code,dong_name,sgg_code,is_gwanak
보안등,신사동260,서울특별시 관악구청,서울특별시 관악구 관천로21길 20,37.48805413,126.9204627,,,,,신사동260,,,,,,,,1162068500,신사동,11620,True
보안등,신사동261,서울특별시 관악구청,서울특별시 관악구 관천로21길 16,37.4880888,126.9206958,,,,,신사동261,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동262,서울특별시 관악구청,서울특별시 관악구 관천로21길 15,37.48793694,126.9207765,,,,,신사동262,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동263,서울특별시 관악구청,서울특별시 관악구 관천로19길 22-3,37.48770313,126.9206333,,,,,신사동263,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동264,서울특별시 관악구청,서울특별시 관악구 관천로21길 10,37.48815174,126.9210346,,,,,신사동264,,,,,,,,1162068500,신사동,11620,True
보안등,신사동265,서울특별시 관악구청,서울특별시 관악구 관천로21길 9,37.48799753,126.9211067,,,,,신사동265,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동266,서울특별시 관악구청,서울특별시 관악구 관천로19길 16-4,37.48780161,126.9211818,,,,,신사동266,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동267,서울특별시 관악구청,서울특별시 관악구 관천로 115,37.48822432,126.9213909,,,,,신사동267,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동268,서울특별시 관악구청,서울특별시 관악구 관천로19길 8,37.48777168,126.9215641,,,,,신사동268,,,,,,,,1162068500,신사동,11620,True
보안등,신사동269,서울특별시 관악구청,서울특별시 관악구 관천로19길 7,37.48762549,126.9216188,,,,,신사동269,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동270,서울특별시 관악구청,서울특별시 관악구 관천로17길 12-4,37.48741874,126.9216779,,,,,신사동270,,,,,,,,1162068500,신사동,11620,True
보안등,신사동271,서울특별시 관악구청,서울특별시 관악구 관천로 99-1,37.48726611,126.9222113,,,,,신사동271,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동272,서울특별시 관악구청,서울특별시 관악구 관천로 99,37.4871901,126.9222713,,,,,신사동272,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동273,서울특별시 관악구청,서울특별시 관악구 관천로17길 13,37.48715788,126.9216491,,,,,신사동273,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동274,서울특별시 관악구청,서울특별시 관악구 관천로15길 12-6,37.4871002,126.921897,,,,,신사동274,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동275,서울특별시 관악구청,서울특별시 관악구 관천로15길 20-5,37.48698621,126.9213322,,,,,신사동275,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동276,서울특별시 관악구청,서울특별시 관악구 관천로17길 19,37.48709304,126.9212903,,,,,신사동276,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동277,서울특별시 관악구청,서울특별시 관악구 관천로19길 15,37.48752777,126.9211419,,,,,신사동277,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동278,서울특별시 관악구청,서울특별시 관악구 관천로19길 23,37.48746193,126.9207703,,,,,신사동278,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동279,서울특별시 관악구청,서울특별시 관악구 관천로19길 23,37.48746193,126.9207703,,,,,신사동279,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동280,서울특별시 관악구청,서울특별시 관악구 조원로33길 21,37.48715114,126.920853,,,,,신사동280,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동281,서울특별시 관악구청,서울특별시 관악구 조원로33길 19,37.48704781,126.9208863,,,,,신사동281,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동282,서울특별시 관악구청,서울특별시 관악구 관천로19길 27,37.48741983,126.9206039,,,,,신사동282,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동283,서울특별시 관악구청,서울특별시 관악구 관천로25길 37,37.48750071,126.9201511,,,,,신사동283,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동284,서울특별시 관악구청,서울특별시 관악구 관천로19길 27-4,37.48732662,126.9203961,,,,,신사동284,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동285,서울특별시 관악구청,서울특별시 관악구 관천로19길 27-6,37.48725455,126.9204206,,,,,신사동285,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동286,서울특별시 관악구청,서울특별시 관악구 관천로19길 27-8,37.4871742,126.9204432,,,,,신사동286,,,,,,,,1162068500,신사동,11620,True
보안등,신사동287,서울특별시 관악구청,서울특별시 관악구 관천로19길 27-14,37.48688367,126.9205152,,,,,신사동287,,,,,,,,1162068500,신사동,11620,True
보안등,신사동288,서울특별시 관악구청,서울특별시 관악구 관천로25길 32,37.48766852,126.9198265,,,,,신사동288,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동289,서울특별시 관악구청,서울특별시 관악구 관천로25길 38,37.48745558,126.9199094,,,,,신사동289,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동290,서울특별시 관악구청,서울특별시 관악구 관천로19길 33,37.48733927,126.9201939,,,,,신사동290,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동291,서울특별시 관악구청,서울특별시 관악구 관천로25길 48,37.48703111,126.9200376,,,,,신사동291,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동292,서울특별시 관악구청,서울특별시 관악구 관천로25길 50,37.48694499,126.9200522,,,,,신사동292,,,,,,,전용주,1162068500,신사동,11620,True
보안등,신사동293,서울특별시 관악구청,서울특별시 관악구 관천로25길 58,37.48657096,126.9201545,,,,,신사동293,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동294,서울특별시 관악구청,서울특별시 관악구 관천로15길 45,37.48639763,126.9200677,,,,,신사동294,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동295,서울특별시 관악구청,서울특별시 관악구 관천로15길 45,37.48639763,126.9200677,,,,,신사동295,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동296,서울특별시 관악구청,서울특별시 관악구 관천로15길 39,37.48645398,126.9203874,,,,,신사동296,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동297,서울특별시 관악구청,서울특별시 관악구 관천로15길 37,37.4864951,126.9205657,,,,,신사동297,,,,,,,,1162068500,신사동,11620,True
보안등,신사동298,서울특별시 관악구청,서울특별시 관악구 관천로15길 37-3,37.48639096,126.9205882,,,,,신사동298,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동299,서울특별시 관악구청,서울특별시 관악구 관천로15길 31,37.48653556,126.9208447,,,,,신사동299,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동300,서울특별시 관악구청,서울특별시 관악구 조원로33길 4,37.48638657,126.9211719,,,,,신사동300,,,,,,,,1162068500,신사동,11620,True
보안등,신사동301,서울특별시 관악구청,서울특별시 관악구 조원로33길 4,37.48638657,126.9211719,,,,,신사동301,,,,,,,,1162068500,신사동,11620,True
보안등,신사동302,서울특별시 관악구청,서울특별시 관악구 조원로 171,37.48628507,126.9212245,,,,,신사동302,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동303,서울특별시 관악구청,서울특별시 관악구 조원로33길 10,37.48655287,126.9212598,,,,,신사동303,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동304,서울특별시 관악구청,서울특별시 관악구 관천로15길 28,37.48672602,126.9209581,,,,,신사동304,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동305,서울특별시 관악구청,서울특별시 관악구 관천로15길 17,37.48662646,126.9216339,,,,,신사동305,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동306,서울특별시 관악구청,서울특별시 관악구 관천로15길 13,37.48671141,126.9217551,,,,,신사동306,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동307,서울특별시 관악구청,서울특별시 관악구 관천로15길 13-4,37.48662052,126.9217822,,,,,신사동307,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동308,서울특별시 관악구청,서울특별시 관악구 관천로15길 5,37.48676277,126.9221613,,,,,신사동308,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동309,서울특별시 관악구청,서울특별시 관악구 관천로 93,37.48679164,126.9224897,,,,,신사동309,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동310,서울특별시 관악구청,서울특별시 관악구 조원로 181-6,37.48662138,126.9224063,,,,,신사동310,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동311,서울특별시 관악구청,서울특별시 관악구 조원로 183,37.48653302,126.9224392,,,,,신사동311,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동312,서울특별시 관악구청,서울특별시 관악구 조원로 179,37.48645514,126.9221283,,,,,신사동312,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동313,서울특별시 관악구청,서울특별시 관악구 조원로 184,37.48631419,126.9226223,,,,,신사동313,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동314,서울특별시 관악구청,서울특별시 관악구 조원로 186,37.48632495,126.9228167,,,,,신사동314,,,,,,,전용주,1162068500,신사동,11620,True
보안등,신사동315,서울특별시 관악구청,서울특별시 관악구 조원로 186,37.48632495,126.9228167,,,,,신사동315,,,,,,,,1162068500,신사동,11620,True
보안등,신사동316,서울특별시 관악구청,서울특별시 관악구 관천로 87,37.48613205,126.9229715,,,,,신사동316,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동317,서울특별시 관악구청,서울특별시 관악구 관천로 83,37.48581129,126.9232468,,,,,신사동317,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동318,서울특별시 관악구청,서울특별시 관악구 관천로 83-3,37.48567426,126.9232646,,,,,신사동318,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동319,서울특별시 관악구청,서울특별시 관악구 관천로 71-12,37.48500409,126.9238165,,,,,신사동319,,,,,,,,1162068500,신사동,11620,True
보안등,신사동320,서울특별시 관악구청,서울특별시 관악구 관천로 71-10,37.48493976,126.9238224,,,,,신사동320,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동321,서울특별시 관악구청,서울특별시 관악구 관천로 71-7,37.48486859,126.9239752,,,,,신사동321,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동322,서울특별시 관악구청,서울특별시 관악구 관천로11길 12-21,37.48471507,126.9239933,,,,,신사동322,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동323,서울특별시 관악구청,서울특별시 관악구 관천로11길 12,37.48443456,126.9242278,,,,,신사동323,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동324,서울특별시 관악구청,서울특별시 관악구 관천로11길 4,37.48462725,126.9244562,,,,,신사동324,,,,,,,,1162068500,신사동,11620,True
보안등,신사동325,서울특별시 관악구청,서울특별시 관악구 관천로11길 1,37.4845864,126.9246811,,,,,신사동325,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동326,서울특별시 관악구청,서울특별시 관악구 관천로11길 1,37.4845864,126.9246811,,,,,신사동326,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동327,서울특별시 관악구청,서울특별시 관악구 남부순환로 1569-20,37.48433996,126.924658,,,,,신사동327,,,,,,,,1162068500,신사동,11620,True
보안등,신사동328,서울특별시 관악구청,서울특별시 관악구 관천로 59-1,37.48429868,126.9250746,,,,,신사동328,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동329,서울특별시 관악구청,서울특별시 관악구 관천로 61-3,37.48426644,126.9249517,,,,,신사동329,,,,,,,,1162068500,신사동,11620,True
보안등,신사동330,서울특별시 관악구청,서울특별시 관악구 관천로 59,37.48419581,126.9251135,,,,,신사동330,,,,,,,,1162068500,신사동,11620,True
보안등,신사동331,서울특별시 관악구청,서울특별시 관악구 관천로 55,37.48404801,126.9253329,,,,,신사동331,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동332,서울특별시 관악구청,서울특별시 관악구 남부순환로 1573,37.48389615,126.9252815,,,,,신사동332,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동333,서울특별시 관악구청,서울특별시 관악구 남부순환로 1573-6,37.4840902,126.9250829,,,,,신사동333,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동334,서울특별시 관악구청,서울특별시 관악구 남부순환로 1573-6,37.4840902,126.9250829,,,,,신사동334,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동335,서울특별시 관악구청,서울특별시 관악구 남부순환로 1573-10,37.48416711,126.9248972,,,,,신사동335,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동336,서울특별시 관악구청,서울특별시 관악구 남부순환로 1573-7,37.48392592,126.924901,,,,,신사동336,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동337,서울특별시 관악구청,서울특별시 관악구 남부순환로 1569-4,37.48398938,126.9246685,,,,,신사동337,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동338,서울특별시 관악구청,서울특별시 관악구 관천로11길 13,37.48422084,126.9242263,,,,,신사동338,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동339,서울특별시 관악구청,서울특별시 관악구 관천로11길 13,37.48422084,126.9242263,,,,,신사동339,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동340,서울특별시 관악구청,서울특별시 관악구 남부순환로 1563-6,37.48392537,126.9241795,,,,,신사동340,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동341,서울특별시 관악구청,서울특별시 관악구 남부순환로 1561-1,37.48379349,126.9240825,,,,,신사동341,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동342,서울특별시 관악구청,서울특별시 관악구 남부순환로 1563-17,37.4839961,126.9239143,,,,,신사동342,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동343,서울특별시 관악구청,서울특별시 관악구 남부순환로 1557-1,37.48386094,126.9236166,,,,,신사동343,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동344,서울특별시 관악구청,서울특별시 관악구 남부순환로 1559,37.48370974,126.9237356,,,,,신사동344,,,,,,,,1162068500,신사동,11620,True
보안등,신사동345,서울특별시 관악구청,서울특별시 관악구 관천로11길 19,37.48409275,126.9238675,,,,,신사동345,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동346,서울특별시 관악구청,서울특별시 관악구 관천로11길 19,37.48409275,126.9238675,,,,,신사동346,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동347,서울특별시 관악구청,서울특별시 관악구 관천로11길 12-9,37.48438172,126.9238962,,,,,신사동347,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동348,서울특별시 관악구청,서울특별시 관악구 관천로11길 20-9,37.48461135,126.9236115,,,,,신사동348,,,,,,,,1162068500,신사동,11620,True
보안등,신사동349,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 39,37.48538367,126.9233824,,,,,신사동349,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동350,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 20,37.48444817,126.9235381,,,,,신사동350,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동351,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 35,37.48519129,126.9233521,,,,,신사동351,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동352,서울특별시 관악구청,서울특별시 관악구 관천로11길 21,37.48409989,126.9237585,,,,,신사동352,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동353,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 29,37.48494946,126.9233493,,,,,신사동353,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동354,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 24,37.48463053,126.9235411,,,,,신사동354,,,,,,,,1162068500,신사동,11620,True
보안등,신사동355,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 17,37.48444875,126.9233315,,,,,신사동355,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동356,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 14,37.48422336,126.9235268,,,,,신사동356,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동357,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 14,37.48422336,126.9235268,,,,,신사동357,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동358,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 8,37.4839114,126.9234747,,,,,신사동358,,,,,,,,1162068500,신사동,11620,True
보안등,신사동359,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 6,37.48382094,126.9234859,,,,,신사동359,,,,,,,,1162068500,신사동,11620,True
보안등,신사동360,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 8,37.48384983,126.9228794,,,,,신사동360,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동361,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 12,37.48395635,126.9229163,,,,,신사동361,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동362,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 7,37.48397965,126.9232772,,,,,신사동362,,,,,,,,1162068500,신사동,11620,True
보안등,신사동363,서울특별시 관악구청,서울특별시 관악구 관천로11길 34,37.48421799,126.9230301,,,,,신사동363,,,,,,,,1162068500,신사동,11620,True
보안등,신사동364,서울특별시 관악구청,서울특별시 관악구 관천로11길 34-6,37.48439407,126.9232003,,,,,신사동364,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동365,서울특별시 관악구청,서울특별시 관악구 남부순환로167길 29,37.48494946,126.9233493,,,,,신사동365,,,,,,,전용주,1162068500,신사동,11620,True
보안등,신사동366,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 32-4,37.48480602,126.9230814,,,,,신사동366,,,,,,,,1162068500,신사동,11620,True
보안등,신사동367,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 32-25,37.48505575,126.9231696,,,,,신사동367,,,,,,,,1162068500,신사동,11620,True
보안등,신사동368,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 40,37.4852727,126.9230054,,,,,신사동368,,,,,,,,1162068500,신사동,11620,True
보안등,신사동369,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 32-17,37.48544528,126.9232015,,,,,신사동369,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동370,서울특별시 관악구청,서울특별시 관악구 조원로 182,37.48625061,126.9222544,,,,,신사동370,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동371,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 58,37.48606292,126.9226516,,,,,신사동371,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동372,서울특별시 관악구청,서울특별시 관악구 남부순환로161나길 67,37.48597648,126.9224618,,,,,신사동372,,,,,,,,1162068500,신사동,11620,True
보안등,신사동373,서울특별시 관악구청,서울특별시 관악구 남부순환로161나길 65,37.48594602,126.9223219,,,,,신사동373,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동374,서울특별시 관악구청,서울특별시 관악구 남부순환로161나길 64,37.48576775,126.9222428,,,,,신사동374,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동375,서울특별시 관악구청,서울특별시 관악구 남부순환로161나길 58,37.4857163,126.9219712,,,,,신사동375,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동376,서울특별시 관악구청,서울특별시 관악구 남부순환로161나길 54,37.48567302,126.9217815,,,,,신사동376,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동377,서울특별시 관악구청,서울특별시 관악구 남부순환로161나길 50-5,37.48555456,126.9216796,,,,,신사동377,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동378,서울특별시 관악구청,서울특별시 관악구 남부순환로161나길 49-3,37.48585799,126.921362,,,,,신사동378,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동379,서울특별시 관악구청,서울특별시 관악구 남부순환로161나길 48,37.48562441,126.9214384,,,,,신사동379,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동380,서울특별시 관악구청,서울특별시 관악구 남부순환로161나길 48,37.48562441,126.9214384,,,,,신사동380,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동381,서울특별시 관악구청,서울특별시 관악구 조원로 174,37.48608241,126.9214682,,,,,신사동381,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동382,서울특별시 관악구청,서울특별시 관악구 조원로 170,37.48599446,126.9211747,,,,,신사동382,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동383,서울특별시 관악구청,서울특별시 관악구 남부순환로161나길 43,37.48572655,126.9212469,,,,,신사동383,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동384,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 39,37.4854808,126.9210544,,,,,신사동384,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동385,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,,,,,신사동385,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동386,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,,,,,신사동386,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동387,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,,,,,신사동387,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동388,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,,,,,신사동388,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동389,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,,,,,신사동389,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동390,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,,,,,신사동390,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동391,서울특별시 관악구청,서울특별시 관악구 남부순환로163다길 23-4,37.48562984,126.9225682,,,,,신사동391,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동392,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,,,,,신사동392,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동393,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 54,37.48588921,126.9227976,,,,,신사동393,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동394,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 46,37.48555147,126.9230168,,,,,신사동394,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동395,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 44,37.4854584,126.9230162,,,,,신사동395,,,,,,,,1162068500,신사동,11620,True
보안등,신사동396,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 38,37.485157,126.9229939,,,,,신사동396,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동397,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 38,37.485157,126.9229939,,,,,신사동397,,,,,,,,1162068500,신사동,11620,True
보안등,신사동398,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,,,,,신사동398,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동399,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,,,,,신사동399,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동400,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 15,37.48424509,126.9227223,,,,,신사동400,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동401,서울특별시 관악구청,서울특별시 관악구 관천로11길 41,37.48392258,126.9226579,,,,,신사동401,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동402,서울특별시 관악구청,서울특별시 관악구 관천로11길 45,37.48388855,126.9224368,,,,,신사동402,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동403,서울특별시 관악구청,서울특별시 관악구 남부순환로 1549-6,37.48368654,126.9225653,,,,,신사동403,,,,,,,,1162068500,신사동,11620,True
보안등,신사동404,서울특별시 관악구청,서울특별시 관악구 남부순환로 1545-4,37.48364104,126.9222816,,,,,신사동404,,,,,,,,1162068500,신사동,11620,True
보안등,신사동405,서울특별시 관악구청,서울특별시 관악구 관천로11길 53,37.48370284,126.9219953,,,,,신사동405,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동406,서울특별시 관악구청,서울특별시 관악구 관천로11길 53,37.48370284,126.9219953,,,,,신사동406,,,,,,,,1162068500,신사동,11620,True
보안등,신사동407,서울특별시 관악구청,서울특별시 관악구 관천로11길 53,37.48370284,126.9219953,,,,,신사동407,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동408,서울특별시 관악구청,서울특별시 관악구 남부순환로 1543,37.48342843,126.9220543,,,,,신사동408,,,,,,,,1162068500,신사동,11620,True
보안등,신사동409,서울특별시 관악구청,서울특별시 관악구 관천로11길 59,37.48372667,126.9216598,,,,,신사동409,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동410,서울특별시 관악구청,서울특별시 관악구 관천로11길 57-6,37.48359011,126.9217007,,,,,신사동410,,,,,,,,1162068500,신사동,11620,True
보안등,신사동411,서울특별시 관악구청,서울특별시 관악구 관천로11길 55-8,37.48351463,126.9218853,,,,,신사동411,,,,,,,전용주,1162068500,신사동,11620,True
보안등,신사동412,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 19,37.48440852,126.9227082,,,,,신사동412,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동413,서울특별시 관악구청,서울특별시 관악구 남부순환로165길 19,37.48440852,126.9227082,,,,,신사동413,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동414,서울특별시 관악구청,서울특별시 관악구 남부순환로163나길 18,37.48438681,126.9225695,,,,,신사동414,,,,,,,전용주,1162068500,신사동,11620,True
보안등,신사동415,서울특별시 관악구청,서울특별시 관악구 남부순환로163나길 16-6,37.48416528,126.9224742,,,,,신사동415,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동416,서울특별시 관악구청,서울특별시 관악구 남부순환로163나길 14,37.48433952,126.9223164,,,,,신사동416,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동417,서울특별시 관악구청,서울특별시 관악구 남부순환로163나길 14,37.48433952,126.9223164,,,,,신사동417,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동418,서울특별시 관악구청,서울특별시 관악구 남부순환로163나길 12-7,37.48413899,126.9223691,,,,,신사동418,,,,,,,,1162068500,신사동,11620,True
보안등,신사동419,서울특별시 관악구청,서울특별시 관악구 남부순환로163나길 6,37.48426618,126.9219105,,,,,신사동419,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동420,서울특별시 관악구청,서울특별시 관악구 남부순환로163나길 6,37.48426618,126.9219105,,,,,신사동420,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동421,서울특별시 관악구청,서울특별시 관악구 남부순환로163나길 14,37.48433952,126.9223164,,,,,신사동421,,,,,,,한전주,1162068500,신사동,11620,True
보안등,신사동422,서울특별시 관악구청,서울특별시 관악구 남부순환로163나길 8-4,37.48417727,126.9219369,,,,,신사동422,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동423,서울특별시 관악구청,서울특별시 관악구 관천로11길 50,37.48399927,126.9222639,,,,,신사동423,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동424,서울특별시 관악구청,서울특별시 관악구 남부순환로163나길 8-8,37.48401313,126.9219816,,,,,신사동424,,,,,,,건축물,1162068500,신사동,11620,True
보안등,신사동425,서울특별시 관악구청,서울특별시 관악구 남부순환로163길 14,37.48511944,126.9221838,,,,,신사동425,,,,,,,한전주,1162068500,신사동,11620,True
